This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a faulty agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Faulty'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 50, 'desired_state': array([[0, 0],
       [3, 5],
       [1, 4],
       [5, 5],
       [5, 2]]), 'initial_state': array([[2, 4],
       [3, 4],
       [3, 2],
       [2, 4],
       [3, 1]])}
| Episode: 0 | Est. returns: 0.5298295021057129 | Returns: [-4.23814184 -5.4446842  -5.25420155 -5.43655112 -2.89117187] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1286 | Est. returns: -1.9791326522827148 | Returns: [-5.60221464 -2.78065567 -1.83057206 -3.18284061 -1.42413391] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1287 | Est. returns: -0.8837655633687973 | Returns: [-2.27339916 -1.48409455 -1.33674981 -4.25694305 -2.05057964] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1288 | Est. returns: -2.323736548423767 | Returns: [-3.94259555 -1.43071835 -3.95596466 -5.33255276 -4.43202461] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1289 | Est. returns: -2.6210310459136963 | Returns: [-5.5817278  -1.92077609 -3.89135189 -3.69856882 -0.86960249] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1290 | Est. returns: -2.932640016078949 | Returns: [-5.10713    -5.04036459 -2.56655661 -4.49950683 -4.5816529 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1291 | Est. returns: -2.7137190103530884 | Returns: [-3.35458477 -4.43785527 -3.97952806 -1.26256839 -2.93947675] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1292 | Est. returns: -2.1520358324050903 | Returns: [-4.26062577 -3.84484161 -5.03444104 -6.04206487 -1.46889426] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1293 | Est. returns: -1.7418656945228577 | Returns: [-6.13742215 -4.34039688 -2.72041674 -3.64303746 -1.42635891] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1294 | Est. returns: -1.651997983455658 | Returns: [-7.63362635 -4.12487319 -1.17475336 -4.36647321 -2.81465566] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1295 | Est. returns: -1.761180967092514 | Returns: [-2.74102337 -2.87468255 -4.21661159 -6.86374188 -1.84333817] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1296 | Est. returns: -1.8300249576568604 | Returns: [-2.73865627 -4.01328457 -1.9318995  -5.50554764 -1.51592827] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1297 | Est. returns: -2.6596506237983704 | Returns: [-2.89785459 -4.22264602 -4.10992996 -4.67768397 -1.71650323] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1298 | Est. returns: -0.6796915084123611 | Returns: [-5.75380766 -3.3368358  -2.09681937 -3.99520882 -4.85847156] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1299 | Est. returns: -1.3433580994606018 | Returns: [-3.85811487 -5.24613877 -4.58961198 -4.75311578 -1.67994196] | Average critic loss: [0.18339704 0.14569522 0.11651833 0.22961985 0.        ] | Average TR loss: [0.05739945 0.08160572 0.07553979 0.10934804 0.        ] | Average actor loss: [-0.2768957  -0.26611724 -0.19909087 -0.22718129 -0.57913125] | Target reached: False 
| Episode: 1300 | Est. returns: -1.7456506490707397 | Returns: [-4.16375346 -1.10796788 -2.8820195  -6.28519867 -4.59319056] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1301 | Est. returns: -3.466001272201538 | Returns: [-2.53343034 -4.44780182 -3.0472339  -2.1352864  -2.0341524 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1302 | Est. returns: -2.54752653837204 | Returns: [-6.55810778 -4.9293765  -1.22470321 -5.03823011 -5.21205087] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1303 | Est. returns: -2.5726698637008667 | Returns: [-5.65027461 -1.24474026 -4.23225685 -5.37622482 -2.13601472] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1304 | Est. returns: -1.626215934753418 | Returns: [-0.60452383 -4.5782596  -5.72990067 -5.65680841 -1.3622033 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1305 | Est. returns: -1.744021475315094 | Returns: [-2.23445165 -1.97449854 -4.22451323 -7.70367181 -1.83063868] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1306 | Est. returns: -1.8787617087364197 | Returns: [-2.62814239 -2.80289669 -1.78487187 -7.53968876 -1.74677241] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1307 | Est. returns: -2.710729420185089 | Returns: [-5.14989448 -3.88025499 -4.01724986 -3.56591914 -2.744603  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1308 | Est. returns: -2.3656283020973206 | Returns: [-4.76294397 -3.3263132  -6.10001025 -5.02694498 -1.12744139] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1309 | Est. returns: -2.7235028743743896 | Returns: [-5.4600537  -5.78199025 -4.33503135 -5.79333153 -2.69186216] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1310 | Est. returns: -1.3476873338222504 | Returns: [-4.21320683 -2.9740514  -1.58674079 -6.76345643 -1.26193399] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1311 | Est. returns: -1.5511255264282227 | Returns: [-0.36126267 -4.03285823 -2.93153865 -3.4358445  -4.14773123] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1312 | Est. returns: -1.9546397626399994 | Returns: [-4.7550313  -4.51162469 -2.09934672 -5.17028629 -3.27751867] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1313 | Est. returns: -2.7845078706741333 | Returns: [-5.41393179 -1.74435627 -3.82758941 -5.07709972 -2.87794065] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1314 | Est. returns: -3.3853489756584167 | Returns: [-4.71084297 -2.69887745 -4.19862611 -4.19552802 -0.72145375] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1315 | Est. returns: -2.575496792793274 | Returns: [-4.37919527 -3.38802517 -2.43557807 -3.76363181 -3.41499314] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1316 | Est. returns: -1.9813648462295532 | Returns: [-4.6742491  -4.34427948 -4.50277589 -4.18258058 -4.06492191] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1317 | Est. returns: -2.5291994214057922 | Returns: [-3.10342508 -4.12388744 -2.64022109 -6.49611507 -3.82259313] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1318 | Est. returns: -0.9426163583993912 | Returns: [-1.94979615 -1.66954843 -1.67014877 -2.43006204 -2.22556255] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1319 | Est. returns: -3.2743980884552 | Returns: [-4.35879285 -3.89456035 -2.97555572 -5.50004174 -2.32252505] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1320 | Est. returns: -2.780348837375641 | Returns: [-1.34208773 -5.87872326 -3.46533049 -4.50477291 -1.25567759] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1321 | Est. returns: -1.6091245710849762 | Returns: [-4.40964896 -3.85231663 -2.13724113 -4.60678839 -2.58629893] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1322 | Est. returns: -3.071123778820038 | Returns: [-3.69797349 -4.85252173 -3.60800589 -6.85584117 -2.97536687] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1323 | Est. returns: -3.136105000972748 | Returns: [-3.21393616 -1.21486921 -3.73637483 -8.23139279 -2.84027894] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1324 | Est. returns: -1.8679848909378052 | Returns: [-0.77369976 -1.2097154  -1.37535506 -1.70904368 -1.5516602 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1325 | Est. returns: -2.0402296781539917 | Returns: [-1.57660797 -2.51727686 -2.23895848 -4.90636253 -4.81480928] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1326 | Est. returns: -2.232753276824951 | Returns: [-1.1696581  -3.82155028 -3.75144689 -2.98154766 -2.60256549] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1327 | Est. returns: -2.2156209349632263 | Returns: [-3.15336686 -5.13698971 -4.04117506 -8.09304879 -2.16860445] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1328 | Est. returns: -1.0844695568084717 | Returns: [-4.35452609 -2.30826633 -1.8968135  -4.27649595 -1.48529468] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1329 | Est. returns: -3.3581900596618652 | Returns: [-1.07893567 -3.87925648 -4.28523899 -3.86271379 -3.02612332] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1330 | Est. returns: -2.9443575143814087 | Returns: [-1.73383891 -3.92467193 -2.29048714 -7.53940908 -2.14038561] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1331 | Est. returns: -2.3512964844703674 | Returns: [-3.0922768  -1.62735382 -3.29805787 -3.51907542 -4.26574289] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1332 | Est. returns: -2.2635549902915955 | Returns: [-5.44624057 -5.2812845  -6.12200247 -6.68615439 -3.02551009] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1333 | Est. returns: -2.748230457305908 | Returns: [-6.41087199 -4.53319985 -3.43489533 -8.06810875 -4.50403567] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1334 | Est. returns: -2.968557298183441 | Returns: [-2.60771019 -5.97683525 -2.45112418 -1.03091257 -4.93809992] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1335 | Est. returns: -1.5595176219940186 | Returns: [-2.32145257 -4.02804264 -2.97323853 -5.78736941 -2.80982896] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1336 | Est. returns: -1.8982374370098114 | Returns: [-3.29245143 -1.93534344 -1.88726704 -3.23499066 -4.31186604] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1337 | Est. returns: -2.2560487389564514 | Returns: [-0.38417889 -2.34026605 -1.9317315  -5.06276626 -2.58209732] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1338 | Est. returns: -3.5982279181480408 | Returns: [-7.60554279 -2.05658536 -4.07315709 -7.74870605 -1.44598289] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1339 | Est. returns: -1.8434900343418121 | Returns: [-2.84438295 -3.09153777 -2.0272479  -4.64008484 -3.81707587] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1340 | Est. returns: -3.3189178705215454 | Returns: [-1.27167943 -2.58203124 -3.62793665 -4.47288468 -2.64624383] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1341 | Est. returns: -3.2932977080345154 | Returns: [-2.80423455 -4.04984603 -1.32477041 -5.47346284 -2.27984847] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1342 | Est. returns: -2.344262480735779 | Returns: [-0.99672499 -2.6417539  -1.49073801 -3.40380047 -3.77792015] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1343 | Est. returns: -2.109161376953125 | Returns: [-1.15323575 -2.09847333 -4.78308369 -4.97403619 -4.79171886] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1344 | Est. returns: -2.786582291126251 | Returns: [-3.19011585 -4.31911237 -1.83192774 -3.24509208 -2.50204769] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1345 | Est. returns: -3.6721271872520447 | Returns: [-4.02043656 -2.73888664 -3.17452423 -5.24419605 -2.55479043] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1346 | Est. returns: -2.0930376052856445 | Returns: [-3.57516995 -1.51970984 -1.60753652 -3.69842776 -1.60585588] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1347 | Est. returns: -1.7168230712413788 | Returns: [-5.82528654 -5.00684377 -2.16807418 -3.82432831 -2.13492715] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1348 | Est. returns: -2.07474684715271 | Returns: [-6.15432898 -2.99386481 -3.12048124 -6.24390913 -3.63890582] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1349 | Est. returns: -2.546013355255127 | Returns: [-2.21809684 -3.90100592 -4.53353493 -8.55474269 -3.9508668 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1350 | Est. returns: -3.799655795097351 | Returns: [-3.47937529 -3.93946922 -2.93327971 -3.63316188 -2.77909256] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1351 | Est. returns: -2.623427987098694 | Returns: [-3.32020178 -3.55689447 -3.61071594 -4.44755884 -1.71372359] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1352 | Est. returns: -2.53127658367157 | Returns: [-6.24043826 -4.22208603 -2.73271055 -4.07863616 -2.68671098] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1353 | Est. returns: -2.8016403913497925 | Returns: [-4.1037927  -2.91506908 -1.90309742 -1.76377508 -2.5527693 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1354 | Est. returns: -2.103727400302887 | Returns: [-5.14840319 -4.05740577 -3.87367832 -8.457162   -1.66015205] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1355 | Est. returns: -1.4706937372684479 | Returns: [-0.60539856 -0.96979981 -1.44930357 -4.09477208 -1.15137819] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1356 | Est. returns: -2.4092742204666138 | Returns: [-1.69936289 -1.47260076 -3.75046161 -6.40425937 -1.94870966] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1357 | Est. returns: -1.1685458421707153 | Returns: [-2.28150256 -4.21369439 -5.46198949 -7.72372345 -1.99416105] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1358 | Est. returns: -2.2813692688941956 | Returns: [-1.00615958 -1.70353694 -1.12112895 -5.95149752 -1.12890136] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1359 | Est. returns: -2.881060481071472 | Returns: [-0.60557368 -3.29671715 -3.9365277  -4.10058805 -2.9330594 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1360 | Est. returns: -2.5384786128997803 | Returns: [-1.95862977 -4.50652807 -4.14255107 -3.78176867 -1.86608214] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1361 | Est. returns: -3.446546494960785 | Returns: [-6.73624524 -4.67370797 -5.54845453 -7.83310518 -2.32270383] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1362 | Est. returns: -2.2617836594581604 | Returns: [-3.09542975 -4.53690078 -3.33312682 -5.66651612 -2.12428307] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1363 | Est. returns: -2.012748509645462 | Returns: [-2.69936528 -5.22407249 -2.0829857  -5.37443439 -1.90633987] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1364 | Est. returns: -1.1907235980033875 | Returns: [-6.83400001 -2.57821342 -2.09150678 -3.70459723 -2.60411587] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 1365 | Est. returns: -2.046275019645691 | Returns: [-4.62611282 -4.79868183 -1.40338694 -4.23859077 -2.78269365] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
